,strings,mashing
1975,linked,0
1976,to,0
1977,the,0
1978,First,0
1979,a,0
1980,mysterious,0
1981,manifestation,0
1982,of,0
1983,life,0
1984,that,0
1985,divides,0
1986,and,0
1987,defines,0
1988,separate,0
1989,states,0
1990,such,0
1991,as,0
1992,heat,0
1993,and,0
1994,or,0
1995,life,0
1996,and,0
1997,As,0
1998,the,0
1999,First,0
2000,Flame,0
2001,these,0
2002,differences,0
2003,also,0
2004,begin,0
2005,to,0
2006,such,0
2007,as,0
2008,life,0
2009,and,0
2010,death,0
2011,having,0
2012,little,0
2013,and,0
2014,humans,0
2015,becoming,0
2016,The,0
2017,onset,0
2018,of,0
2019,an,0
2020,Age,0
2021,of,0
2022,the,0
2023,time,0
2024,when,0
2025,the,0
2026,First,0
2027,Flame,0
2028,has,0
2029,fully,0
2030,is,0
2031,marked,0
2032,by,0
2033,endless,0
2034,rampant,0
2035,and,0
2036,reality,0
2037,breaking,0
2038,lands,0
2039,collapsing,0
2040,and,0
2041,converging,0
2042,on,0
2043,one,0
2044,people,0
2045,mutating,0
2046,into,0
2047,darkness,0
2048,covering,0
2049,the,0
2050,and,0
2051,the,0
2052,Gods,0
2053,losing,0
2054,their,0
2055,To,0
2056,avoid,0
2057,this,0
2058,and,0
2059,prolong,0
2060,the,0
2061,Age,0
2062,of,0
2063,the,0
2064,bearer,0
2065,of,0
2066,a,0
2067,powerful,0
2068,soul,0
2069,must,0
2070,themselves,0
2071,to,0
2072,the,0
2073,First,0
2074,becoming,0
2075,the,0
2076,fuel,0
2077,for,0
2078,another,0
2079,If,0
2080,this,0
2081,is,0
2082,not,0
2083,the,0
2084,First,0
2085,Flame,0
2086,will,0
2087,eventually,0
2088,and,0
2089,an,0
2090,Age,0
2091,of,0
2092,Dark,0
2093,will,0
2094,powerful,0
2095,Lord,0
2096,Souls,0
2097,were,0
2098,taken,0
2099,from,0
2100,the,0
2101,First,0
2102,used,0
2103,to,0
2104,defeat,0
2105,the,0
2106,and,0
2107,then,0
2108,to,0
2109,establish,0
2110,Souls,0
2111,are,0
2112,inextricably,0
2113,linked,0
2114,to,0
2115,Souls,0
2116,are,0
2117,and,0
2118,life,0
2119,is,0
2120,it,0
2121,stands,0
2122,to,0
2123,reason,0
2124,that,0
2125,souls,0
2126,are,0
2127,as,0
2128,Without,0
2129,the,0
2130,First,0
2131,Flame,0
2132,and,0
2133,without,0
2134,there,0
2135,is,0
2136,no,0
2137,The,0
2138,bearer,0
2139,of,0
2140,a,0
2141,strong,0
2142,called,0
2143,a,0
2144,who,0
2145,links,0
2146,themselves,0
2147,to,0
2148,the,0
2149,First,0
2150,is,0
2151,thus,0
2152,rekindling,0
2153,the,0
2154,flames,0
2155,with,0
2156,their,0
2157,own,0
2158,returning,0
2159,life,0
2160,to,0
2161,In,0
2162,the,0
2163,one,0
2164,could,0
2165,expect,0
2166,that,0
2167,all,0
2168,souls,0
2169,will,0
2170,have,0
2171,been,0
2172,returned,0
2173,to,0
2174,the,0
2175,First,0
2176,and,0
2177,the,0
2178,Age,0
2179,of,0
2180,Fire,0
2181,will,0
2182,have,0
2183,effectively,0
2184,ended,0
2185,is,0
2186,inevitable,0
2187,that,0
2188,people,0
2189,try,0
2190,to,0
2191,find,0
2192,a,0
2193,way,0
2194,around,0
2195,another,0
2196,way,0
2197,to,0
2198,continue,0
2199,the,0
2200,Age,0
2201,of,0
2202,Fire,0
2203,without,0
2204,making,0
2205,but,0
2206,in,0
2207,every,0
2208,case,0
2209,they,0
2210,In,0
2211,the,0
2212,first,0
2213,Age,0
2214,of,0
2215,the,0
2216,Witch,0
2217,of,0
2218,Izalith,0
2219,attempted,0
2220,to,0
2221,create,0
2222,a,0
2223,duplicate,0
2224,of,0
2225,the,0
2226,First,0
2227,Flame,0
2228,using,0
2229,her,0
2230,witchcraft,0
2231,and,0
2232,a,0
2233,special,0
2234,but,0
2235,failed,0
2236,Instead,0
2237,of,0
2238,making,0
2239,another,0
2240,First,0
2241,she,0
2242,had,0
2243,created,0
2244,a,0
2245,twisted,0
2246,Flame,0
2247,of,0
2248,Chaos,0
2249,that,0
2250,produced,0
2251,distortions,0
2252,of,0
2253,turning,0
2254,herself,0
2255,and,0
2256,all,0
2257,her,0
2258,daughters,0
2259,into,0
2260,These,0
2261,demons,0
2262,were,0
2263,and,0
2264,wandered,0
2265,the,0
2266,Gwyn,0
2267,gathered,0
2268,up,0
2269,his,0
2270,armies,0
2271,and,0
2272,fought,0
2273,the,0
2274,demons,0
2275,of,0
2276,eventually,0
2277,driving,0
2278,them,0
2279,back,0
2280,and,0
2281,shackling,0
2282,the,0
2283,Bed,0
2284,of,0
2285,Chaos,0
2286,to,0
2287,bind,0
2288,Knowing,0
2289,that,0
2290,the,0
2291,Age,0
2292,of,0
2293,Fire,0
2294,was,0
2295,nearing,0
2296,its,0
2297,under,0
2298,the,0
2299,guidance,0
2300,of,0
2301,the,0
2302,primordial,0
2303,serpent,0
2304,Kingseeker,0
2305,Gwyn,0
2306,offered,0
2307,himself,0
2308,to,0
2309,the,0
2310,First,0
2311,Flame,0
2312,to,0
2313,stave,0
2314,off,0
2315,the,0
2316,As,0
2317,the,0
2318,flames,0
2319,surged,0
2320,with,0
2321,new,0
2322,the,0
2323,knights,0
2324,who,0
2325,followed,0
2326,him,0
2327,in,0
2328,were,0
2329,burnt,0
2330,by,0
2331,the,0
2332,flames,0
2333,and,0
2334,now,0
2335,wander,0
2336,the,0
2337,world,0
2338,as,0
2339,the,0
2340,Black,0
2341,hollow,0
2342,shells,0
2343,of,0
2344,armor,0
2345,who,0
2346,attack,0
2347,he,0
2348,left,0
2349,to,0
2350,link,0
2351,the,0
2352,First,0
2353,Gwyn,0
2354,gave,0
2355,fragments,0
2356,of,0
2357,his,0
2358,soul,0
2359,to,0
2360,his,0
2361,followers,0
2362,and,0
2363,and,0
2364,his,0
2365,four,0
2366,strongest,0
2367,knights,0
2368,who,0
2369,fought,0
2370,against,0
2371,the,0
2372,Seath,0
2373,the,0
2374,who,0
2375,betrayed,0
2376,the,0
2377,dragons,0
2378,and,0
2379,played,0
2380,a,0
2381,crucial,0
2382,role,0
2383,in,0
2384,the,0
2385,and,0
2386,was,0
2387,also,0
2388,granted,0
2389,the,0
2390,title,0
2391,of,0
2392,Duke,0
2393,and,0
2394,permission,0
2395,to,0
2396,build,0
2397,a,0
2398,grand,0
2399,archive,0
2400,to,0
2401,conduct,0
2402,his,0
2403,and,0
2404,the,0
2405,Four,0
2406,Kings,0
2407,of,0
2408,New,0
2409,who,0
2410,ruled,0
2411,a,0
2412,city,0
2413,of,0
2414,In,0
2415,another,0
2416,primordial,0
2417,serpent,0
2418,convinced,0
2419,the,0
2420,people,0
2421,of,0
2422,the,0
2423,human,0
2424,kingdom,0
2425,of,0
2426,Oolacile,0
2427,to,0
2428,delve,0
2429,into,0
2430,the,0
2431,darkness,0
2432,of,0
2433,the,0
2434,Abyss,0
2435,to,0
2436,unearth,0
2437,the,0
2438,grave,0
2439,of,0
2440,an,0
2441,ancient,0
2442,Whether,0
2443,through,0
2444,their,0
2445,actions,0
2446,or,0
2447,some,0
2448,other,0
2449,the,0
2450,primordial,0
2451,human,0
2452,Manus,0
2453,was,0
2454,resurrected,0
2455,and,0
2456,driven,0
2457,to,0
2458,and,0
2459,his,0
2460,wild,0
2461,Humanity,0
2462,caused,0
2463,the,0
2464,people,0
2465,of,0
2466,Oolacile,0
2467,to,0
2468,mutate,0
2469,into,0
2470,Father,0
2471,of,0
2472,the,0
2473,began,0
2474,to,0
2475,rapidly,0
2476,spread,0
2477,Dark,0
2478,and,0
2479,accelerate,0
2480,the,0
2481,growth,0
2482,of,0
2483,the,0
2484,and,0
2485,started,0
2486,an,0
2487,early,0
2488,Age,0
2489,of,0
2490,Dark,0
2491,had,0
2492,he,0
2493,not,0
2494,been,0
2495,Even,0
2496,the,0
2497,kingdom,0
2498,of,0
2499,Oolacile,0
2500,was,0
2501,lost,0
2502,to,0
2503,the,0
2504,and,0
2505,eventually,0
2506,forgotten,0
2507,in,0
2508,the,0
2509,modern,0
2510,Nothing,0
2511,remains,0
2512,in,0
2513,the,0
2514,present,0
2515,day,0
2516,to,0
2517,mark,0
2518,the,0
2519,passing,0
2520,of,0
2521,this,0
2522,land,0
2523,save,0
2524,for,0
2525,the,0
2526,princess,0
2527,of,0
2528,youngest,0
2529,son,0
2530,together,0
2531,with,0
2532,Kingseeker,0
2533,sheperds,0
2534,the,0
2535,humans,0
2536,by,0
2537,Together,0
2538,they,0
2539,built,0
2540,giant,0
2541,asylums,0
2542,to,0
2543,house,0
2544,the,0
2545,countless,0
2546,hoping,0
2547,against,0
2548,hope,0
2549,that,0
2550,one,0
2551,of,0
2552,them,0
2553,would,0
2554,be,0
2555,chosen,0
2556,to,0
2557,defeat,0
2558,the,0
2559,Asylum,0
2560,and,0
2561,fulfill,0
2562,their,0
2563,The,0
2564,Undead,0
2565,are,0
2566,sent,0
2567,on,0
2568,a,0
2569,quest,0
2570,to,0
2571,ring,0
2572,the,0
2573,Bells,0
2574,of,0
2575,collect,0
2576,the,0
2577,slay,0
2578,the,0
2579,bearers,0
2580,of,0
2581,then,0
2582,offer,0
2583,those,0
2584,souls,0
2585,to,0
2586,the,0
2587,Lordvessel,0
2588,to,0
2589,open,0
2590,the,0
2591,path,0
2592,to,0
2593,the,0
2594,Kiln,0
2595,of,0
2596,the,0
2597,First,0
2598,In,0
2599,doing,0
2600,the,0
2601,unnatural,0
2602,Undead,0
2603,are,0
2604,given,0
2605,true,0
2606,death,0
2607,and,0
2608,the,0
2609,living,0
2610,can,0
2611,enjoy,0
2612,another,0
2613,age,0
2614,of,0
2615,fire,0
2616,for,0
2617,a,0
2618,thousand,0
2619,while,0
2620,the,0
2621,Undead,0
2622,linked,0
2623,to,0
2624,the,0
2625,First,0
2626,Flame,0
2627,will,0
2628,continue,0
2629,to,0
2630,alive,0
2631,and,0
2632,until,0
2633,someone,0
2634,else,0
2635,comes,0
2636,to,0
2637,take,0
2638,their,0
2639,And,0
2640,the,0
2641,cycle,0
2642,as,0
2643,the,0
2644,land,0
2645,of,0
2646,the,0
2647,ancient,0
2648,where,0
2649,their,0
2650,kingdoms,0
2651,This,0
2652,is,0
2653,where,0
2654,the,0
2655,game,0
2656,takes,0
2657,and,0
2658,it,0
2659,is,0
2660,a,0
2661,dangerous,0
2662,area,0
2663,Containing,0
2664,a,0
2665,great,0
2666,variety,0
2667,of,0
2668,environments,0
2669,and,0
2670,filled,0
2671,with,0
2672,many,0
2673,dangerous,0
2674,any,0
2675,resolve,0
2676,will,0
2677,be,0
2678,tested,0
2679,to,0
2680,the,0
2681,fullest,0
2682,The,0
2683,Undead,0
2684,travel,0
2685,great,0
2686,distances,0
2687,to,0
2688,reach,0
2689,this,0
2690,where,0
2691,the,0
2692,First,0
2693,Flame,0
2694,waits,0
2695,to,0
2696,be,0
2697,as,0
2698,the,0
2699,city,0
2700,of,0
2701,the,0
2702,and,0
2703,founded,0
2704,by,0
2705,Lord,0
2706,It,0
2707,sits,0
2708,at,0
2709,the,0
2710,top,0
2711,of,0
2712,a,0
2713,and,0
2714,both,0
2715,the,0
2716,cliff,0
2717,face,0
2718,and,0
2719,its,0
2720,own,0
2721,walls,0
2722,separate,0
2723,it,0
2724,from,0
2725,the,0
2726,outside,0
2727,Long,0
2728,invitations,0
2729,were,0
2730,given,0
2731,to,0
2732,great,0
2733,champions,0
2734,among,0
2735,decided,0
2736,through,0
2737,victories,0
2738,in,0
2739,an,0
2740,but,0
2741,this,0
2742,practice,0
2743,has,0
2744,not,0
2745,been,0
2746,kept,0
2747,up,0
2748,for,0
2749,some,0
2750,Fortress,0
2751,sits,0
2752,below,0
2753,an,0
2754,enormous,0
2755,deathtrap,0
2756,serving,0
2757,as,0
2758,both,0
2759,gateway,0
2760,and,0
2761,obstacle,0
2762,to,0
2763,Anor,0
2764,and,0
2765,those,0
2766,who,0
2767,could,0
2768,overcome,0
2769,it,0
2770,were,0
2771,permitted,0
2772,but,0
2773,the,0
2774,pathway,0
2775,at,0
2776,the,0
2777,end,0
2778,has,0
2779,since,0
2780,been,0
2781,any,0
2782,Undead,0
2783,seeking,0
2784,to,0
2785,enter,0
2786,the,0
2787,city,0
2788,are,0
2789,carried,0
2790,in,0
2791,by,0
2792,demons,0
2793,if,0
2794,they,0
2795,can,0
2796,overcome,0
2797,the,0
2798,The,0
2799,truth,0
2800,of,0
2801,Anor,0
2802,Londo,0
2803,is,0
2804,hidden,0
2805,behind,0
2806,an,0
2807,intricate,0
2808,when,0
2809,the,0
2810,First,0
2811,Flame,0
2812,began,0
2813,to,0
2814,all,0
2815,of,0
2816,the,0
2817,gods,0
2818,abandoned,0
2819,Anor,0
2820,Londo,0
2821,save,0
2822,for,0
2823,youngest,0
2824,He,0
2825,now,0
2826,uses,0
2827,his,0
2828,magic,0
2829,to,0
2830,make,0
2831,it,0
2832,look,0
2833,like,0
2834,the,0
2835,city,0
2836,still,0
2837,stands,0
2838,but,0
2839,in,0
2840,reality,0
2841,only,0
2842,he,0
2843,and,0
2844,his,0
2845,knights,0
2846,and,0
2847,he,0
2848,is,0
2849,the,0
2850,only,0
2851,true,0
2852,authority,0
2853,city,0
2854,of,0
2855,the,0
2856,Witch,0
2857,of,0
2858,one,0
2859,of,0
2860,the,0
2861,four,0
2862,original,0
2863,She,0
2864,and,0
2865,her,0
2866,daughters,0
2867,founded,0
2868,this,0
2869,city,0
2870,deep,0
2871,The,0
2872,Witch,0
2873,and,0
2874,her,0
2875,daughters,0
2876,were,0
2877,originally,0
2878,practitioners,0
2879,of,0
2880,a,0
2881,form,0
2882,of,0
2883,fire,0
2884,but,0
2885,this,0
2886,art,0
2887,was,0
2888,lost,0
2889,when,0
2890,the,0
2891,Flame,0
2892,of,0
2893,Chaos,0
2894,destroyed,0
2895,the,0
2896,When,0
2897,the,0
2898,First,0
2899,Flame,0
2900,began,0
2901,to,0
2902,the,0
2903,Witch,0
2904,of,0
2905,Izalith,0
2906,tried,0
2907,to,0
2908,reproduce,0
2909,it,0
2910,using,0
2911,her,0
2912,magic,0
2913,and,0
2914,a,0
2915,special,0
2916,she,0
2917,and,0
2918,the,0
2919,result,0
2920,was,0
2921,the,0
2922,Flame,0
2923,of,0
2924,a,0
2925,twisted,0
2926,flame,0
2927,that,0
2928,produced,0
2929,distorted,0
2930,life,0
2931,known,0
2932,as,0
2933,the,0
2934,Gwyn,0
2935,and,0
2936,his,0
2937,knights,0
2938,waged,0
2939,a,0
2940,war,0
2941,against,0
2942,these,0
2943,demons,0
2944,and,0
2945,eventually,0
2946,defeated,0
2947,sealing,0
2948,the,0
2949,Bed,0
2950,of,0
2951,their,0
2952,source,0
2953,of,0
2954,with,0
2955,Some,0
2956,demons,0
2957,now,0
2958,appear,0
2959,in,0
2960,roles,0
2961,that,0
2962,suggest,0
2963,they,0
2964,may,0
2965,work,0
2966,for,0
2967,the,0
2968,either,0
2969,willingly,0
2970,or,0
2971,as,0
2972,captured,0
2973,The,0
2974,creation,0
2975,of,0
2976,the,0
2977,Flame,0
2978,of,0
2979,Chaos,0
2980,also,0
2981,created,0
2982,pyromancy,0
2983,as,0
2984,a,0
2985,and,0
2986,the,0
2987,only,0
2988,Daughter,0
2989,of,0
2990,Izalith,0
2991,to,0
2992,escape,0
2993,the,0
2994,was,0
2995,able,0
2996,to,0
2997,develop,0
2998,an,0
2999,entire,0
3000,system,0
3001,of,0
3002,magic,0
3003,to,0
3004,imitate,0
3005,the,0
3006,ancient,0
3007,fire,0
3008,She,0
3009,took,0
3010,only,0
3011,one,0
3012,Salaman,0
3013,from,0
3014,the,0
3015,Great,0
3016,In,0
3017,teaching,0
3018,she,0
3019,hoped,0
3020,that,0
3021,mankind,0
3022,could,0
3023,learn,0
3024,to,0
3025,harness,0
3026,and,0
3027,control,0
3028,the,0
3029,to,0
3030,prevent,0
3031,the,0
3032,same,0
3033,catastrophy,0
3034,that,0
3035,destroyed,0
3036,her,0
3037,own,0
3038,Salaman,0
3039,then,0
3040,returned,0
3041,to,0
3042,the,0
3043,Great,0
3044,Swamp,0
3045,to,0
3046,spread,0
3047,the,0
3048,art,0
3049,of,0
3050,extensive,0
3051,network,0
3052,of,0
3053,tombs,0
3054,and,0
3055,overseen,0
3056,by,0
3057,Gravelord,0
3058,All,0
3059,things,0
3060,that,0
3061,die,0
3062,are,0
3063,laid,0
3064,to,0
3065,rest,0
3066,and,0
3067,power,0
3068,of,0
3069,necromancy,0
3070,ensures,0
3071,that,0
3072,they,0
3073,are,0
3074,not,0
3075,The,0
3076,area,0
3077,is,0
3078,not,0
3079,completely,0
3080,and,0
3081,at,0
3082,one,0
3083,point,0
3084,a,0
3085,group,0
3086,of,0
3087,occultists,0
3088,attempted,0
3089,to,0
3090,steal,0
3091,power,0
3092,and,0
3093,use,0
3094,it,0
3095,to,0
3096,kill,0
3097,the,0
3098,They,0
3099,presumably,0
3100,but,0
3101,weapons,0
3102,and,0
3103,artefacts,0
3104,of,0
3105,their,0
3106,perverse,0
3107,rituals,0
3108,can,0
3109,still,0
3110,be,0
3111,Now,0
3112,the,0
3113,necromancer,0
3114,Pinwheel,0
3115,resides,0
3116,in,0
3117,the,0
3118,where,0
3119,he,0
3120,slowly,0
3121,siphons,0
3122,away,0
3123,power,0
3124,for,0
3125,his,0
3126,own,0
3127,large,0
3128,city,0
3129,of,0
3130,this,0
3131,place,0
3132,was,0
3133,once,0
3134,prosperous,0
3135,and,0
3136,known,0
3137,for,0
3138,the,0
3139,foresight,0
3140,of,0
3141,its,0
3142,All,0
3143,undead,0
3144,were,0
3145,welcomed,0
3146,and,0
3147,it,0
3148,soon,0
3149,became,0
3150,a,0
3151,safe,0
3152,haven,0
3153,for,0
3154,undead,0
3155,that,0
3156,were,0
3157,banished,0
3158,from,0
3159,their,0
3160,New,0
3161,Londo,0
3162,was,0
3163,a,0
3164,city,0
3165,teeming,0
3166,with,0
3167,culture,0
3168,and,0
3169,Recognizing,0
3170,Lord,0
3171,Gwyn,0
3172,bestowed,0
3173,on,0
3174,the,0
3175,four,0
3176,leaders,0
3177,a,0
3178,fragment,0
3179,of,0
3180,his,0
3181,soul,0
3182,and,0
3183,the,0
3184,rank,0
3185,of,0
3186,king,0
3187,before,0
3188,he,0
3189,left,0
3190,to,0
3191,link,0
3192,the,0
3193,First,0
3194,the,0
3195,Four,0
3196,Kings,0
3197,encountered,0
3198,Darkstalker,0
3199,Kaathe,0
3200,in,0
3201,the,0
3202,who,0
3203,offered,0
3204,to,0
3205,teach,0
3206,them,0
3207,the,0
3208,art,0
3209,of,0
3210,In,0
3211,doing,0
3212,the,0
3213,Four,0
3214,Kings,0
3215,and,0
3216,their,0
3217,order,0
3218,of,0
3219,knights,0
3220,were,0
3221,corrupted,0
3222,by,0
3223,the,0
3224,becoming,0
3225,the,0
3226,Darkwraiths,0
3227,of,0
3228,The,0
3229,threat,0
3230,they,0
3231,posed,0
3232,to,0
3233,the,0
3234,outside,0
3235,world,0
3236,was,0
3237,so,0
3238,great,0
3239,that,0
3240,the,0
3241,whole,0
3242,city,0
3243,was,0
3244,flooded,0
3245,to,0
3246,contain,0
3247,killing,0
3248,everyone,0
3249,The,0
3250,dead,0
3251,still,0
3252,wander,0
3253,as,0
3254,ghosts,0
3255,through,0
3256,the,0
3257,and,0
3258,the,0
3259,Darkwraiths,0
3260,themselves,0
3261,survived,0
3262,the,0
3263,flooding,0
3264,even,0
3265,though,0
3266,they,0
3267,are,0
3268,still,0
3269,ancient,0
3270,and,0
3271,long,0
3272,forgotten,0
3273,human,0
3274,kingdom,0
3275,that,0
3276,was,0
3277,once,0
3278,in,0
3279,It,0
3280,was,0
3281,a,0
3282,peaceful,0
3283,land,0
3284,of,0
3285,who,0
3286,practiced,0
3287,a,0
3288,now,0
3289,lost,0
3290,form,0
3291,of,0
3292,Before,0
3293,its,0
3294,a,0
3295,path,0
3296,to,0
3297,the,0
3298,Abyss,0
3299,was,0
3300,and,0
3301,they,0
3302,encountered,0
3303,a,0
3304,primordial,0
3305,serpent,0
3306,who,0
3307,convinced,0
3308,them,0
3309,to,0
3310,delve,0
3311,into,0
3312,the,0
3313,depths,0
3314,of,0
3315,the,0
3316,Abyss,0
3317,to,0
3318,unearth,0
3319,the,0
3320,grave,0
3321,of,0
3322,a,0
3323,primordial,0
3324,When,0
3325,this,0
3326,named,0
3327,went,0
3328,and,0
3329,his,0
3330,humanity,0
3331,went,0
3332,This,0
3333,caused,0
3334,him,0
3335,to,0
3336,mutate,0
3337,into,0
3338,a,0
3339,huge,0
3340,and,0
3341,contact,0
3342,with,0
3343,his,0
3344,humanity,0
3345,caused,0
3346,the,0
3347,people,0
3348,of,0
3349,Oolacile,0
3350,to,0
3351,also,0
3352,mutate,0
3353,into,0
3354,Manus,0
3355,was,0
3356,a,0
3357,powerful,0
3358,sorcerer,0
3359,and,0
3360,master,0
3361,of,0
3362,the,0
3363,and,0
3364,with,0
3365,his,0
3366,magic,0
3367,he,0
3368,guided,0
3369,the,0
3370,Abyss,0
3371,to,0
3372,swiftly,0
3373,overtaking,0
3374,the,0
3375,kingdom,0
3376,of,0
3377,Knight,0
3378,Artorias,0
3379,was,0
3380,sent,0
3381,in,0
3382,to,0
3383,defeat,0
3384,Manus,0
3385,and,0
3386,halt,0
3387,the,0
3388,but,0
3389,he,0
3390,failed,0
3391,and,0
3392,was,0
3393,corrupted,0
3394,by,0
3395,the,0
3396,Dark,0
3397,The,0
3398,Chosen,0
3399,Undead,0
3400,travels,0
3401,back,0
3402,in,0
3403,time,0
3404,to,0
3405,lay,0
3406,Artorias,0
3407,to,0
3408,rest,0
3409,and,0
3410,defeat,0
3411,Manus,0
3412,in,0
3413,his,0
3414,As,0
3415,the,0
3416,player,0
3417,is,0
3418,not,0
3419,naturally,0
3420,from,0
3421,that,0
3422,their,0
3423,actions,0
3424,are,0
3425,instead,0
3426,attributed,0
3427,to,0
3428,to,0
3429,be,0
3430,known,0
3431,as,0
3432,the,0
3433,a,0
3434,legendary,0
3435,knight,0
3436,who,0
3437,traversed,0
3438,the,0
3439,Abyss,0
3440,to,0
3441,defeat,0
3442,the,0
3443,human,0
3444,kingdom,0
3445,outside,0
3446,it,0
3447,is,0
3448,a,0
3449,land,0
3450,known,0
3451,for,0
3452,its,0
3453,traditional,0
3454,and,0
3455,The,0
3456,Way,0
3457,of,0
3458,White,0
3459,originates,0
3460,from,0
3461,and,0
3462,the,0
3463,knight,0
3464,and,0
3465,cleric,0
3466,classes,0
3467,available,0
3468,to,0
3469,the,0
3470,player,0
3471,are,0
3472,apparently,0
3473,travelers,0
3474,from,0
3475,this,0
3476,land,0
3477,and,0
3478,start,0
3479,with,0
3480,the,0
3481,Way,0
3482,of,0
3483,White,0
3484,The,0
3485,Way,0
3486,of,0
3487,White,0
3488,itself,0
3489,is,0
3490,very,0
3491,proactive,0
3492,about,0
3493,removing,0
3494,and,0
3495,sponsors,0
3496,great,0
3497,hunts,0
3498,to,0
3499,round,0
3500,them,0
3501,up,0
3502,and,0
3503,forcibly,0
3504,transport,0
3505,them,0
3506,to,0
3507,an,0
3508,asylum,0
3509,on,0
3510,the,0
3511,edge,0
3512,of,0
3513,Clerics,0
3514,and,0
3515,knights,0
3516,within,0
3517,the,0
3518,Way,0
3519,of,0
3520,White,0
3521,who,0
3522,become,0
3523,Undead,0
3524,are,0
3525,sent,0
3526,to,0
3527,Lordran,0
3528,on,0
3529,a,0
3530,where,0
3531,they,0
3532,are,0
3533,told,0
3534,to,0
3535,search,0
3536,the,0
3537,Catacombs,0
3538,and,0
3539,learn,0
3540,the,0
3541,Rite,0
3542,of,0
3543,At,0
3544,some,0
3545,point,0
3546,in,0
3547,the,0
3548,a,0
3549,terrible,0
3550,beast,0
3551,known,0
3552,as,0
3553,the,0
3554,Evil,0
3555,Eye,0
3556,attacked,0
3557,the,0
3558,kingdom,0
3559,of,0
3560,causing,0
3561,great,0
3562,It,0
3563,was,0
3564,and,0
3565,its,0
3566,spirit,0
3567,is,0
3568,rumored,0
3569,to,0
3570,be,0
3571,trapped,0
3572,in,0
3573,a,0
3574,magic,0
3575,kingdom,0
3576,outside,0
3577,Lordran,0
3578,that,0
3579,is,0
3580,known,0
3581,for,0
3582,its,0
3583,festivites,0
3584,and,0
3585,and,0
3586,also,0
3587,for,0
3588,the,0
3589,peculiar,0
3590,armor,0
3591,of,0
3592,its,0
3593,Their,0
3594,armor,0
3595,was,0
3596,designed,0
3597,to,0
3598,deflect,0
3599,blows,0
3600,and,0
3601,is,0
3602,actually,0
3603,highly,0
3604,and,0
3605,the,0
3606,knights,0
3607,take,0
3608,great,0
3609,pride,0
3610,in,0
3611,but,0
3612,the,0
3613,appearance,0
3614,is,0
3615,still,0
3616,mocked,0
3617,by,0
3618,Great,0
3619,distant,0
3620,and,0
3621,inhospitable,0
3622,land,0
3623,outside,0
3624,unwanted,0
3625,by,0
3626,all,0
3627,save,0
3628,for,0
3629,the,0
3630,people,0
3631,who,0
3632,live,0
3633,Not,0
3634,a,0
3635,formal,0
3636,kingdom,0
3637,per,0
3638,it,0
3639,is,0
3640,populated,0
3641,by,0
3642,outcasts,0
3643,and,0
3644,exiles,0
3645,from,0
3646,other,0
3647,They,0
3648,share,0
3649,a,0
3650,common,0
3651,interest,0
3652,in,0
3653,the,0
3654,teachings,0
3655,of,0
3656,and,0
3657,appear,0
3658,to,0
3659,practice,0
3660,some,0
3661,form,0
3662,of,0
3663,shamanism,0
3664,as,0
3665,As,0
3666,they,0
3667,are,0
3668,not,0
3669,a,0
3670,proper,0
3671,they,0
3672,have,0
3673,no,0
3674,order,0
3675,of,0
3676,but,0
3677,pyromancy,0
3678,is,0
3679,an,0
3680,easy,0
3681,craft,0
3682,to,0
3683,use,0
3684,and,0
3685,is,0
3686,still,0
3687,very,0
3688,Travelers,0
3689,from,0
3690,the,0
3691,Great,0
3692,Swamp,0
3693,are,0
3694,often,0
3695,equipped,0
3696,with,0
3697,wrapped,0
3698,clothing,0
3699,that,0
3700,protects,0
3701,them,0
3702,from,0
3703,the,0
3704,dangers,0
3705,of,0
3706,their,0
3707,and,0
3708,versatile,0
