,0
10056,on
10057,the
10058,granite
10059,steps
10060,of
10061,the
10062,madhouse
10063,with
10064,shaven
10065,heads
10066,and
10067,harlequin
10068,speech
10069,of
10070,demanding
10071,instantaneous
10072,who
10073,were
10074,given
10075,instead
10076,the
10077,concrete
10078,void
10079,of
10080,insulin
10081,Metrazol
10082,electricity
10083,hydrotherapy
10084,psychotherapy
10085,occupational
10086,therapy
10087,pingpong
10088,in
10089,humorless
10090,protest
10091,overturned
10092,only
10093,one
10094,symbolic
10095,pingpong
10096,resting
10097,briefly
10098,in
10099,years
10100,later
10101,truly
10102,bald
10103,except
10104,for
10105,a
10106,wig
10107,of
10108,and
10109,tears
10110,and
10111,to
10112,the
10113,visible
10114,madman
10115,doom
10116,of
10117,the
10118,wards
10119,of
10120,the
10121,madtowns
10122,of
10123,the
10124,and
10125,foetid
10126,bickering
10127,with
10128,the
10129,echoes
10130,of
10131,the
10132,rocking
10133,and
10134,rolling
10135,in
10136,the
10137,midnight
10138,of
10139,dream
10140,of
10141,life
10142,a
10143,bodies
10144,turned
10145,to
10146,stone
10147,as
10148,heavy
10149,as
10150,the
10151,mother
10152,finally
10153,and
10154,the
10155,last
10156,fantastic
10157,book
10158,flung
10159,out
10160,of
10161,the
10162,tenement
10163,and
10164,the
10165,last
10166,door
10167,closed
10168,at
10169,and
10170,the
10171,last
10172,telephone
10173,slammed
10174,at
10175,the
10176,wall
10177,in
10178,reply
10179,and
10180,the
10181,last
10182,furnished
10183,room
10184,emptied
10185,down
10186,to
10187,the
10188,last
10189,piece
10190,of
10191,mental
10192,a
10193,yellow
10194,paper
10195,rose
10196,twisted
10197,on
10198,a
10199,wire
10200,hanger
10201,in
10202,the
10203,and
10204,even
10205,that
10206,nothing
10207,but
10208,a
10209,hopeful
10210,little
10211,bit
10212,of
10213,while
10214,you
10215,are
10216,not
10217,safe
10218,I
10219,am
10220,not
10221,and
10222,now
10223,really
10224,in
10225,the
10226,total
10227,animal
10228,soup
10229,of
10230,who
10231,therefore
10232,ran
10233,through
10234,the
10235,icy
10236,streets
10237,obsessed
10238,with
10239,a
10240,sudden
10241,flash
10242,of
10243,the
10244,alchemy
10245,of
10246,the
10247,use
10248,of
10249,the
10250,ellipsis
10251,catalogue
10252,a
10253,variable
10254,measure
10255,and
10256,the
10257,vibrating
10258,dreamt
10259,and
10260,made
10261,incarnate
10262,gaps
10263,in
10264,Time
10265,Space
10266,through
10267,images
10268,and
10269,trapped
10270,the
10271,archangel
10272,of
10273,the
10274,soul
10275,between
10276,visual
10277,images
10278,and
10279,joined
10280,the
10281,elemental
10282,verbs
10283,and
10284,set
10285,the
10286,noun
10287,and
10288,dash
10289,of
10290,consciousness
10291,together
10292,jumping
10293,with
10294,sensation
10295,of
10296,Pater
10297,Omnipotens
10298,Aeterna
10299,recreate
10300,the
10301,syntax
10302,and
10303,measure
10304,of
10305,poor
10306,human
10307,prose
10308,and
10309,stand
10310,before
10311,you
10312,speechless
10313,and
10314,intelligent
10315,and
10316,shaking
10317,with
10318,rejected
10319,yet
10320,confessing
10321,out
10322,the
10323,soul
10324,to
10325,conform
10326,to
10327,the
10328,rhythm
10329,of
10330,thought
10331,in
10332,his
10333,naked
10334,and
10335,endless
10336,madman
10337,bum
10338,and
10339,angel
10340,beat
10341,in
10342,yet
10343,putting
10344,down
10345,here
10346,what
10347,might
10348,be
10349,left
10350,to
10351,say
10352,in
10353,time
10354,come
10355,after
10356,rose
10357,reincarnate
10358,in
10359,the
10360,ghostly
10361,clothes
10362,of
10363,jazz
10364,in
10365,the
10366,goldhorn
10367,shadow
10368,of
10369,the
10370,band
10371,and
10372,blew
10373,the
10374,suffering
10375,of
10376,naked
10377,mind
10378,for
10379,love
10380,into
10381,an
10382,eli
10383,eli
10384,lamma
10385,lamma
10386,sabacthani
10387,saxophone
10388,cry
10389,that
10390,shivered
10391,the
10392,cities
10393,down
10394,to
10395,the
10396,last
10397,the
10398,absolute
10399,heart
10400,of
10401,the
10402,poem
10403,of
10404,life
10405,butchered
10406,out
10407,of
10408,their
10409,own
10410,bodies
10411,good
10412,to
10413,eat
10414,a
10415,thousand
10416,sphinx
10417,of
10418,cement
10419,and
10420,aluminum
10421,bashed
10422,open
10423,their
10424,skulls
10425,and
10426,ate
10427,up
10428,their
10429,brains
10430,and
10431,Ashcans
10432,and
10433,unobtainable
10434,Children
10435,screaming
10436,under
10437,the
10438,Boys
10439,sobbing
10440,in
10441,Old
10442,men
10443,weeping
10444,in
10445,the
10446,Nightmare
10447,of
10448,Moloch
10449,the
10450,Mental
10451,Moloch
10452,the
10453,heavy
10454,judger
10455,of
10456,the
10457,incomprehensible
10458,Moloch
10459,the
10460,crossbone
10461,soulless
10462,jailhouse
10463,and
10464,Congress
10465,of
10466,Moloch
10467,whose
10468,buildings
10469,are
10470,Moloch
10471,the
10472,vast
10473,stone
10474,of
10475,Moloch
10476,the
10477,stunned
10478,whose
10479,mind
10480,is
10481,pure
10482,Moloch
10483,whose
10484,blood
10485,is
10486,running
10487,Moloch
10488,whose
10489,fingers
10490,are
10491,ten
10492,Moloch
10493,whose
10494,breast
10495,is
10496,a
10497,cannibal
10498,Moloch
10499,whose
10500,ear
10501,is
10502,a
10503,smoking
10504,whose
10505,eyes
10506,are
10507,a
10508,thousand
10509,blind
10510,Moloch
10511,whose
10512,skyscrapers
10513,stand
10514,in
10515,the
10516,long
10517,streets
10518,like
10519,endless
10520,Moloch
10521,whose
10522,factories
10523,dream
10524,and
10525,croak
10526,in
10527,the
10528,Moloch
10529,whose
10530,and
10531,antennae
10532,crown
10533,the
10534,whose
10535,love
10536,is
10537,endless
10538,oil
10539,and
10540,Moloch
10541,whose
10542,soul
10543,is
10544,electricity
10545,and
10546,Moloch
10547,whose
10548,poverty
10549,is
10550,the
10551,specter
10552,of
10553,Moloch
10554,whose
10555,fate
10556,is
10557,a
10558,cloud
10559,of
10560,sexless
10561,Moloch
10562,whose
10563,name
10564,is
10565,the
10566,in
10567,whom
10568,I
10569,sit
10570,Moloch
10571,in
10572,whom
10573,I
10574,dream
10575,Crazy
10576,in
10577,Cocksucker
10578,in
10579,Lacklove
10580,and
10581,manless
10582,in
10583,who
10584,entered
10585,my
10586,soul
10587,Moloch
10588,in
10589,whom
10590,I
10591,am
10592,a
10593,consciousness
10594,without
10595,a
10596,Moloch
10597,who
10598,frightened
10599,me
10600,out
10601,of
10602,my
10603,natural
10604,Moloch
10605,whom
10606,I
10607,Wake
10608,up
10609,in
10610,Light
10611,streaming
10612,out
10613,of
10614,the
10615,Robot
10616,invisible
10617,skeleton
10618,blind
10619,demonic
10620,spectral
10621,invincible
10622,granite
10623,monstrous
10624,broke
10625,their
10626,backs
10627,lifting
10628,Moloch
10629,to
10630,lifting
10631,the
10632,city
10633,to
10634,Heaven
10635,which
10636,exists
10637,and
10638,is
10639,everywhere
10640,about
10641,gone
10642,down
10643,the
10644,American
10645,the
10646,whole
10647,boatload
10648,of
10649,sensitive
10650,over
10651,the
10652,flips
10653,and
10654,gone
10655,down
10656,the
10657,Ten
10658,animal
10659,screams
10660,and
10661,New
10662,Mad
10663,down
10664,on
10665,the
10666,rocks
10667,of
10668,holy
10669,laughter
10670,in
10671,the
10672,They
10673,saw
10674,it
10675,the
10676,wild
10677,the
10678,holy
10679,They
10680,bade
10681,They
10682,jumped
10683,off
10684,the
10685,to
10686,carrying
10687,Down
10688,to
10689,the
10690,into
10691,the
10692,may
10693,write
10694,me
10695,down
10696,in
10697,your
10698,twisted
10699,may
10700,trod
10701,me
10702,in
10703,the
10704,very
10705,like
10706,my
10707,sassiness
10708,upset
10709,are
10710,you
10711,beset
10712,with
10713,I
10714,walk
10715,like
10716,got
10717,oil
10718,in
10719,my
10720,living
10721,like
10722,moons
10723,and
10724,like
10725,the
10726,certainty
10727,of
10728,like
10729,hopes
10730,springing
10731,you
10732,want
10733,to
10734,see
10735,me
10736,head
10737,and
10738,lowered
10739,falling
10740,down
10741,like
10742,by
10743,my
10744,soulful
10745,my
10746,haughtiness
10747,offend
10748,you
10749,take
10750,it
10751,awful
10752,I
10753,laugh
10754,like
10755,got
10756,gold
10757,in
10758,my
10759,own
10760,may
10761,shoot
10762,me
10763,with
10764,your
10765,may
10766,cut
10767,me
10768,with
10769,your
10770,may
10771,kill
10772,me
10773,with
10774,your
10775,like
10776,my
10777,sexiness
10778,upset
10779,it
10780,come
10781,as
10782,a
10783,I
10784,dance
10785,like
10786,got
10787,the
10788,meeting
10789,of
10790,my
10791,of
10792,the
10793,huts
10794,of
10795,from
10796,a
10797,past
10798,rooted
10799,in
10800,a
10801,black
10802,leaping
10803,and
10804,and
10805,swelling
10806,I
10807,bear
10808,in
10809,the
10810,behind
10811,nights
10812,of
10813,terror
10814,and
10815,a
10816,daybreak
10817,wondrously
10818,the
10819,gifts
10820,that
10821,my
10822,ancestors
10823,am
10824,the
10825,dream
10826,and
10827,the
10828,hope
10829,of
10830,the
10831,not
10832,go
10833,gentle
10834,into
10835,that
10836,good
10837,age
10838,should
10839,burn
10840,and
10841,rave
10842,at
10843,close
10844,of
10845,rage
10846,against
10847,the
10848,dying
10849,of
10850,the
10851,wise
10852,men
10853,at
10854,their
10855,end
10856,know
10857,dark
10858,is
10859,their
10860,words
10861,had
10862,forked
10863,no
10864,lightning
10865,not
10866,go
10867,gentle
10868,into
10869,that
10870,good
10871,the
10872,last
10873,wave
10874,crying
10875,how
10876,frail
10877,deeds
10878,might
10879,have
10880,danced
10881,in
10882,a
10883,green
10884,rage
10885,against
10886,the
10887,dying
10888,of
10889,the
10890,men
10891,who
10892,caught
10893,and
10894,sang
10895,the
10896,sun
10897,in
10898,too
10899,they
10900,grieved
10901,it
10902,on
10903,its
10904,not
10905,go
10906,gentle
10907,into
10908,that
10909,good
10910,near
10911,who
10912,see
10913,with
10914,blinding
10915,eyes
10916,could
10917,blaze
10918,like
10919,meteors
10920,and
10921,be
10922,rage
10923,against
10924,the
10925,dying
10926,of
10927,the
10928,my
10929,there
10930,on
10931,the
10932,sad
10933,me
10934,now
10935,with
10936,your
10937,fierce
10938,I
10939,not
10940,go
10941,gentle
10942,into
10943,that
10944,good
10945,rage
10946,against
10947,the
10948,dying
10949,of
10950,the
10951,Xanadu
10952,did
10953,Kubla
10954,stately
10955,the
10956,sacred
10957,caverns
10958,measureless
10959,to
10960,man
10961,Down
10962,to
10963,a
10964,sunless
10965,twice
10966,five
10967,miles
10968,of
10969,fertile
10970,walls
10971,and
10972,towers
10973,were
10974,girdled
10975,there
10976,were
10977,gardens
10978,bright
10979,with
10980,sinuous
10981,blossomed
10982,many
10983,an
10984,here
10985,were
10986,forests
10987,ancient
10988,as
10989,the
10990,sunny
10991,spots
10992,of
10993,that
10994,deep
10995,romantic
10996,chasm
10997,which
10998,the
10999,green
11000,hill
11001,athwart
11002,a
11003,cedarn
11004,savage
11005,as
11006,holy
11007,and
11008,beneath
11009,a
11010,waning
11011,moon
11012,was
11013,woman
11014,wailing
11015,for
11016,her
11017,from
11018,this
11019,with
11020,ceaseless
11021,turmoil
11022,if
11023,this
11024,earth
11025,in
11026,fast
11027,thick
11028,pants
11029,were
11030,mighty
11031,fountain
11032,momently
11033,was
11034,whose
11035,swift
11036,fragments
11037,vaulted
11038,like
11039,rebounding
11040,chaffy
11041,grain
11042,beneath
11043,the
11044,mid
11045,these
11046,dancing
11047,rocks
11048,at
11049,once
11050,and
11051,flung
11052,up
11053,momently
11054,the
11055,sacred
11056,miles
11057,meandering
11058,with
11059,a
11060,mazy
11061,wood
11062,and
11063,dale
11064,the
11065,sacred
11066,river
11067,reached
11068,the
11069,caverns
11070,measureless
11071,to
11072,sank
11073,in
11074,tumult
11075,to
11076,a
11077,lifeless
11078,this
11079,tumult
11080,Kubla
11081,heard
11082,from
11083,voices
11084,prophesying
11085,The
11086,shadow
11087,of
11088,the
11089,dome
11090,of
11091,pleasure
11092,Floated
11093,midway
11094,on
11095,the
11096,Where
11097,was
11098,heard
11099,the
11100,mingled
11101,measure
11102,From
11103,the
11104,fountain
11105,and
11106,the
11107,was
11108,a
11109,miracle
11110,of
11111,rare
11112,sunny
11113,with
11114,caves
11115,of
11116,A
11117,damsel
11118,with
11119,a
11120,dulcimer
11121,In
11122,a
11123,vision
11124,once
11125,I
11126,It
11127,was
11128,an
11129,Abyssinian
11130,maid
11131,And
11132,on
11133,her
11134,dulcimer
11135,she
11136,Singing
11137,of
11138,Mount
11139,Could
11140,I
11141,revive
11142,within
11143,me
11144,Her
11145,symphony
11146,and
11147,To
11148,such
11149,a
11150,deep
11151,delight
11152,win
11153,with
11154,music
11155,loud
11156,and
11157,would
11158,build
11159,that
11160,dome
11161,in
11162,sunny
11163,those
11164,caves
11165,of
11166,all
11167,who
11168,heard
11169,should
11170,see
11171,them
11172,all
11173,should
11174,flashing
11175,his
11176,floating
11177,a
11178,circle
11179,round
11180,him
11181,close
11182,your
11183,eyes
11184,with
11185,holy
11186,he
11187,on
11188,hath
11189,drunk
11190,the
11191,milk
11192,of
11193,met
11194,a
11195,traveller
11196,from
11197,an
11198,antique
11199,vast
11200,and
11201,trunkless
11202,legs
11203,of
11204,in
11205,the
11206,Near
11207,on
11208,the
11209,sunk
11210,a
11211,shattered
11212,visage
11213,whose
11214,wrinkled
11215,and
11216,sneer
11217,of
11218,cold
11219,that
11220,its
11221,sculptor
11222,well
11223,those
11224,passions
11225,yet
11226,stamped
11227,on
11228,these
11229,lifeless
11230,hand
11231,that
11232,mocked
11233,and
11234,the
11235,heart
11236,that
11237,on
11238,the
11239,these
11240,words
11241,name
11242,is
11243,King
11244,of
11245,on
11246,my
11247,ye
11248,and
11249,beside
11250,Round
11251,the
11252,that
11253,colossal
11254,boundless
11255,and
11256,lone
11257,and
11258,level
11259,sands
11260,stretch
11261,far
11262,upon
11263,a
11264,midnight
11265,while
11266,I
11267,weak
11268,and
11269,many
11270,a
11271,quaint
11272,and
11273,curious
11274,volume
11275,of
11276,forgotten
11277,While
11278,I
11279,nearly
11280,suddenly
11281,there
11282,came
11283,a
11284,of
11285,some
11286,one
11287,gently
11288,rapping
11289,at
11290,my
11291,chamber
11292,some
11293,I
11294,at
11295,my
11296,chamber
11297,Only
11298,this
11299,and
11300,nothing
11301,distinctly
11302,I
11303,remember
11304,it
11305,was
11306,in
11307,the
11308,bleak
11309,each
11310,separate
11311,dying
11312,ember
11313,wrought
11314,its
11315,ghost
11316,upon
11317,the
11318,Eagerly
11319,I
11320,wished
11321,the
11322,I
11323,had
11324,sought
11325,to
11326,borrow
11327,From
11328,my
11329,books
11330,surcease
11331,of
11332,for
11333,the
11334,lost
11335,the
11336,rare
11337,and
11338,radiant
11339,maiden
11340,whom
11341,the
11342,angels
11343,name
11344,Nameless
11345,here
11346,for
11347,And
11348,the
11349,uncertain
11350,rustling
11351,of
11352,each
11353,purple
11354,me
11355,with
11356,fantastic
11357,terrors
11358,never
11359,felt
11360,So
11361,that
11362,to
11363,still
11364,the
11365,beating
11366,of
11367,my
11368,I
11369,stood
11370,repeating
11371,some
11372,visitor
11373,entreating
11374,entrance
11375,at
11376,my
11377,chamber
11378,late
11379,visitor
11380,entreating
11381,entrance
11382,at
11383,my
11384,chamber
11385,This
11386,it
11387,is
11388,and
11389,nothing
11390,Presently
11391,my
11392,soul
11393,grew
11394,hesitating
11395,then
11396,no
11397,said
11398,truly
11399,your
11400,forgiveness
11401,I
11402,But
11403,the
11404,fact
11405,is
11406,I
11407,was
11408,and
11409,so
11410,gently
11411,you
11412,came
11413,And
11414,so
11415,faintly
11416,you
11417,came
11418,tapping
11419,at
11420,my
11421,chamber
11422,I
11423,scarce
11424,was
11425,sure
11426,I
11427,heard
11428,I
11429,opened
11430,wide
11431,the
11432,Darkness
11433,there
11434,and
11435,nothing
11436,Deep
11437,into
11438,that
11439,darkness
11440,long
11441,I
11442,stood
11443,there
11444,dreaming
11445,dreams
11446,no
11447,mortal
11448,ever
11449,dared
11450,to
11451,dream
11452,But
11453,the
11454,silence
11455,was
11456,and
11457,the
11458,stillness
11459,gave
11460,no
11461,And
11462,the
11463,only
11464,word
11465,there
11466,spoken
11467,was
11468,the
11469,whispered
11470,I
11471,and
11472,an
11473,echo
11474,murmured
11475,back
11476,the
11477,Merely
11478,this
11479,and
11480,nothing
11481,Back
11482,into
11483,the
11484,chamber
11485,all
11486,my
11487,soul
11488,within
11489,me
11490,again
11491,I
11492,heard
11493,a
11494,tapping
11495,somewhat
11496,louder
11497,than
11498,said
11499,that
11500,is
11501,something
11502,at
11503,my
11504,window
11505,Let
11506,me
11507,what
11508,thereat
11509,and
11510,this
11511,mystery
11512,my
11513,heart
11514,be
11515,still
11516,a
11517,moment
11518,and
11519,this
11520,mystery
11521,the
11522,wind
11523,and
11524,nothing
11525,Open
11526,here
11527,I
11528,flung
11529,the
11530,with
11531,many
11532,a
11533,flirt
11534,and
11535,there
11536,stepped
11537,a
11538,stately
11539,Raven
11540,of
11541,the
11542,saintly
11543,days
11544,of
11545,Not
11546,the
11547,least
11548,obeisance
11549,made
11550,not
11551,a
11552,minute
11553,stopped
11554,or
11555,stayed
11556,with
11557,mien
11558,of
11559,lord
11560,or
11561,perched
11562,above
11563,my
11564,chamber
11565,upon
11566,a
11567,bust
11568,of
11569,Pallas
11570,just
11571,above
11572,my
11573,chamber
11574,and
11575,and
11576,nothing
11577,this
11578,ebony
11579,bird
11580,beguiling
11581,my
11582,sad
11583,fancy
11584,into
11585,the
11586,grave
11587,and
11588,stern
11589,decorum
11590,of
11591,the
11592,countenance
11593,it
11594,thy
11595,crest
11596,be
11597,shorn
11598,and
11599,I
11600,sure
11601,no
11602,grim
11603,and
11604,ancient
11605,Raven
11606,wandering
11607,from
11608,the
11609,Nightly
11610,me
11611,what
11612,thy
11613,lordly
11614,name
11615,is
11616,on
11617,the
11618,Plutonian
11619,Quoth
11620,the
11621,Raven
11622,Much
11623,I
11624,marvelled
11625,this
11626,ungainly
11627,fowl
11628,to
11629,hear
11630,discourse
11631,so
11632,its
11633,answer
11634,little
11635,relevancy
11636,For
11637,we
11638,cannot
11639,help
11640,agreeing
11641,that
11642,no
11643,living
11644,human
11645,being
11646,Ever
11647,yet
11648,was
11649,blessed
11650,with
11651,seeing
11652,bird
11653,above
11654,his
11655,chamber
11656,or
11657,beast
11658,upon
11659,the
11660,sculptured
11661,bust
11662,above
11663,his
11664,chamber
11665,With
11666,such
11667,name
11668,as
11669,But
11670,the
11671,sitting
11672,lonely
11673,on
11674,the
11675,placid
11676,spoke
11677,one
11678,as
11679,if
11680,his
11681,soul
11682,in
11683,that
11684,one
11685,word
11686,he
11687,did
11688,Nothing
11689,farther
11690,then
11691,he
11692,a
11693,feather
11694,then
11695,he
11696,Till
11697,I
11698,scarcely
11699,more
11700,than
11701,muttered
11702,friends
11703,have
11704,flown
11705,the
11706,morrow
11707,he
11708,will
11709,leave
11710,as
11711,my
11712,Hopes
11713,have
11714,flown
11715,Then
11716,the
11717,bird
11718,said
11719,Startled
11720,at
11721,the
11722,stillness
11723,broken
11724,by
11725,reply
11726,so
11727,aptly
11728,said
11729,it
11730,utters
11731,is
11732,its
11733,only
11734,stock
11735,and
11736,store
11737,Caught
11738,from
11739,some
11740,unhappy
11741,master
11742,whom
11743,unmerciful
11744,Disaster
11745,Followed
11746,fast
11747,and
11748,followed
11749,faster
11750,till
11751,his
11752,songs
11753,one
11754,burden
11755,the
11756,dirges
11757,of
11758,his
11759,Hope
11760,that
11761,melancholy
11762,burden
11763,bore
11764,Of
11765,But
11766,the
11767,Raven
11768,still
11769,beguiling
11770,all
11771,my
11772,fancy
11773,into
11774,I
11775,wheeled
11776,a
11777,cushioned
11778,seat
11779,in
11780,front
11781,of
11782,and
11783,bust
11784,and
11785,upon
11786,the
11787,velvet
11788,I
11789,betook
11790,myself
11791,to
11792,linking
11793,Fancy
11794,unto
11795,thinking
11796,what
11797,this
11798,ominous
11799,bird
11800,of
11801,this
11802,and
11803,ominous
11804,bird
11805,of
11806,yore
11807,Meant
11808,in
11809,croaking
11810,This
11811,I
11812,sat
11813,engaged
11814,in
11815,but
11816,no
11817,syllable
11818,the
11819,fowl
11820,whose
11821,fiery
11822,eyes
11823,now
11824,burned
11825,into
11826,my
11827,This
11828,and
11829,more
11830,I
11831,sat
11832,with
11833,my
11834,head
11835,at
11836,ease
11837,reclining
11838,On
11839,the
11840,velvet
11841,lining
11842,that
11843,the
11844,gloated
11845,whose
11846,lining
11847,with
11848,the
11849,gloating
11850,She
11851,shall
11852,the
11853,air
11854,grew
11855,perfumed
11856,from
11857,an
11858,unseen
11859,by
11860,Seraphim
11861,whose
11862,tinkled
11863,on
11864,the
11865,tufted
11866,I
11867,God
11868,hath
11869,lent
11870,these
11871,angels
11872,he
11873,hath
11874,sent
11875,thee
11876,and
11877,nepenthe
11878,from
11879,thy
11880,memories
11881,of
11882,oh
11883,quaff
11884,this
11885,kind
11886,nepenthe
11887,and
11888,forget
11889,this
11890,lost
11891,Quoth
11892,the
11893,Raven
11894,said
11895,of
11896,if
11897,bird
11898,or
11899,Tempter
11900,or
11901,whether
11902,tempest
11903,tossed
11904,thee
11905,here
11906,Desolate
11907,yet
11908,all
11909,on
11910,this
11911,desert
11912,land
11913,On
11914,this
11915,home
11916,by
11917,Horror
11918,me
11919,I
11920,there
11921,balm
11922,in
11923,I
11924,Quoth
11925,the
11926,Raven
11927,said
11928,of
11929,if
11930,bird
11931,or
11932,that
11933,Heaven
11934,that
11935,bends
11936,above
11937,that
11938,God
11939,we
11940,both
11941,Tell
11942,this
11943,soul
11944,with
11945,sorrow
11946,laden
11947,within
11948,the
11949,distant
11950,It
11951,shall
11952,clasp
11953,a
11954,sainted
11955,maiden
11956,whom
11957,the
11958,angels
11959,name
11960,a
11961,rare
11962,and
11963,radiant
11964,maiden
11965,whom
11966,the
11967,angels
11968,name
11969,Quoth
11970,the
11971,Raven
11972,that
11973,word
11974,our
11975,sign
11976,of
11977,bird
11978,or
11979,I
11980,thee
11981,back
11982,into
11983,the
11984,tempest
11985,and
11986,the
11987,Plutonian
11988,Leave
11989,no
11990,black
11991,plume
11992,as
11993,a
11994,token
11995,of
11996,that
11997,lie
11998,thy
11999,soul
12000,hath
12001,Leave
12002,my
12003,loneliness
12004,the
12005,bust
12006,above
12007,my
12008,thy
12009,beak
12010,from
12011,out
12012,my
12013,and
12014,take
12015,thy
12016,form
12017,from
12018,off
12019,my
12020,Quoth
12021,the
12022,Raven
12023,And
12024,the
12025,never
12026,still
12027,is
12028,still
12029,is
12030,the
12031,pallid
12032,bust
12033,of
12034,Pallas
12035,just
12036,above
12037,my
12038,chamber
12039,And
12040,his
12041,eyes
12042,have
12043,all
12044,the
12045,seeming
12046,of
12047,a
12048,that
12049,is
12050,And
12051,the
12052,him
12053,streaming
12054,throws
12055,his
12056,shadow
12057,on
12058,the
12059,my
12060,soul
12061,from
12062,out
12063,that
12064,shadow
12065,that
12066,lies
12067,floating
12068,on
12069,the
12070,floor
12071,Shall
12072,be
12073,storyteller
12074,folds
12075,her
12076,slender
12077,hands
12078,both
12079,pairs
12080,and
12081,happened
12082,an
12083,age
12084,But
12085,when
12086,I
12087,I
12088,see
12089,it
12090,So
12091,begins
12092,the
12093,tale
12094,of
12095,the
12096,a
12097,devastating
12098,war
12099,between
12100,the
12101,children
12102,of
12103,Demigods
12104,of
12105,the
12106,Lands
12107,One
12108,grim
12109,night
12110,in
12111,the
12112,depths
12113,of
12114,a
12115,flock
12116,of
12117,unknown
12118,assassins
12119,stole
12120,across
12121,the
12122,Lands
12123,a
12124,coetaneous
12125,this
12126,foul
12127,covenant
12128,snuffed
12129,out
12130,the
12131,lives
12132,of
12133,many
12134,of
12135,the
12136,kin
12137,throughout
12138,the
12139,too
12140,numerous
12141,and
12142,too
12143,scattered
12144,for
12145,her
12146,godly
12147,protection
12148,to
12149,The
12150,targets
12151,were
12152,but
12153,none
12154,was
12155,as
12156,devastating
12157,a
12158,loss
12159,to
12160,the
12161,Eternal
12162,Queen
12163,as
12164,that
12165,of
12166,Godwyn
12167,the
12168,After
12169,his
12170,the
12171,Elden
12172,Ring
12173,was
12174,somehow
12175,and
12176,the
12177,order
12178,of
12179,the
12180,world
12181,broke
12182,with
12183,of
12184,this
12185,chaos
12186,came
12187,bitter
12188,pitting
12189,blood
12190,against
12191,blood
12192,and
12193,kin
12194,against
12195,The
12196,conflict
12197,broke
12198,a
12199,vast
12200,and
12201,prosperous
12202,empire
12203,into
12204,brittle
12205,No
12206,single
12207,side
12208,could
12209,find
12210,enough
12211,purchase
12212,to
12213,maintain
12214,a
12215,decisive
12216,even
12217,when
12218,fueled
12219,by
12220,the
12221,power
12222,of
12223,a
12224,Great
12225,battle
12226,of
12227,General
12228,Radahn
12229,against
12230,Malenia
12231,the
12232,Severed
12233,illustrated
12234,that
12235,neither
12236,strength
12237,nor
12238,skill
12239,alone
12240,would
12241,be
12242,enough
12243,to
12244,take
12245,control
12246,of
12247,the
12248,entirety
12249,of
12250,the
12251,lands
12252,Marika
12253,had
12254,And
12255,the
12256,Lands
12257,Between
12258,are
12259,no
12260,longer
12261,gripped
12262,by
12263,open
12264,but
12265,caught
12266,in
12267,an
12268,uneasy
12269,stalemate
12270,that
12271,seems
12272,impossible
12273,to
12274,of
12275,the
12276,storyteller
12277,a
12278,coy
12279,smile
12280,on
12281,both
12282,her
12283,shouldst
12284,take
12285,the
12286,a
12287,deeper
12288,dive
12289,into
12290,the
12291,carefully
12292,crafted
12293,mythology
12294,of
12295,George
12296,Martin
12297,author
12298,of
12299,The
12300,New
12301,York
12302,Times
12303,fantasy
12304,A
12305,Song
12306,of
12307,Ice
12308,and
12309,Fire
12310,and
12311,the
12312,world
12313,created
12314,by
12315,FromSoftware
12316,based
12317,on
12318,his
12319,work
12320,in
12321,this
12322,new
12323,trailer
12324,available
12325,to
12326,ages
12327,long
12328,you
12329,will
12330,relive
12331,the
12332,a
12333,war
12334,that
12335,brought
12336,darkness
12337,to
12338,the
12339,Lands
12340,initiated
12341,by
12342,hunger
12343,for
12344,fight
12345,alongside
12346,General
12347,Radahn
12348,and
12349,Malenia
12350,the
12351,but
12352,even
12353,these
12354,two
12355,undefeatable
12356,warriors
12357,reunite
12358,a
12359,world
12360,so
12361,badly
12362,There
12363,is
12364,only
12365,one
12366,hope
12367,the
12368,hope
12369,that
12370,a
12371,new
12372,Elden
12373,Lord
12374,will
12375,rise
12376,and
12377,lift
12378,the
12379,veil
12380,of
12381,shadows
12382,that
12383,has
12384,fallen
12385,over
12386,wait
12387,is
12388,almost
12389,Soon
12390,venture
12391,into
12392,the
12393,Lands
12394,Between
12395,and
12396,strive
12397,to
12398,become
12399,its
12400,Elden
12401,Stand
12402,and
12403,prepare
12404,to
12405,claim
12406,what
12407,fate
12408,has
12409,promised
12410,by
12411,his
12412,flowing
12413,red
12414,is
12415,Queen
12416,second
12417,chosen
12418,consort
12419,and
12420,a
12421,great
12422,His
12423,early
12424,life
12425,and
12426,how
12427,he
12428,came
12429,to
12430,be
12431,a
12432,prominent
12433,figure
12434,in
12435,the
12436,Golden
12437,Order
12438,remain
12439,a
12440,There
12441,is
12442,speculation
12443,that
12444,he
12445,may
12446,be
12447,a
12448,Fire
12449,Giant
12450,from
12451,the
12452,descriptions
12453,of
12454,the
12455,Sword
12456,of
12457,Milos
12458,and
12459,Red
12460,Another
12461,running
12462,theory
12463,is
12464,that
12465,he
12466,was
12467,cursed
12468,to
12469,have
12470,red
12471,hair
12472,by
12473,the
12474,Fire
12475,Giants
12476,as
12477,a
12478,result
12479,of
12480,the
12481,Golden
12482,war
12483,with
12484,Either
12485,Radagon
12486,was
12487,said
12488,to
12489,have
12490,hated
12491,the
12492,of
12493,his
12494,the
12495,war
12496,against
12497,Liurnia
12498,of
